a,b,c
53.000000,86.000000,10
46.000000,81.000000,10
45.000000,98.000000,10
55.000000,97.000000,10
49.000000,82.000000,10
50.000000,87.000000,10
57.000000,93.000000,10
58.000000,90.000000,10
45.000000,86.000000,10
46.000000,76.000000,10
53.000000,88.000000,10
52.000000,87.000000,10
55.000000,99.000000,10
46.000000,97.000000,10
43.000000,97.000000,10
42.000000,91.000000,10
39.000000,94.000000,10
49.000000,80.000000,10
44.000000,76.000000,10
44.000000,89.000000,10
41.000000,89.000000,10
48.000000,73.000000,10
48.000000,79.000000,10
58.000000,84.000000,10
53.000000,94.000000,10
52.000000,77.000000,10
41.000000,97.000000,10
43.000000,94.000000,10
49.000000,98.000000,10
46.000000,99.000000,10
39.000000,91.000000,10
49.000000,93.000000,10
46.000000,71.000000,10
54.000000,78.000000,10
46.000000,76.000000,10
47.000000,90.000000,10
47.000000,95.000000,10
47.000000,79.000000,10
53.000000,98.000000,10
55.000000,92.000000,10
57.000000,87.000000,10
59.000000,93.000000,10
56.000000,84.000000,10
46.000000,84.000000,10
39.000000,99.000000,10
46.000000,96.000000,10
43.000000,77.000000,10
42.000000,81.000000,10
44.000000,94.000000,10
43.000000,72.000000,10
46.000000,76.000000,10
43.000000,92.000000,10
55.000000,89.000000,10
59.000000,88.000000,10
43.000000,70.000000,10
44.000000,68.000000,10
44.000000,68.000000,10
51.000000,74.000000,10
50.000000,73.000000,10
40.000000,79.000000,10
40.000000,81.000000,10
54.000000,77.000000,10
56.000000,79.000000,10
45.000000,68.000000,10
41.000000,71.000000,10
50.000000,73.000000,10
39.000000,74.000000,10
39.000000,76.000000,10
40.000000,82.000000,10
40.000000,76.000000,10
39.000000,74.000000,10
51.000000,74.000000,10
53.000000,76.000000,10
54.000000,77.000000,10
55.000000,78.000000,10
47.000000,70.000000,10
39.000000,76.000000,10
45.000000,68.000000,10
39.000000,76.000000,10
42.000000,70.000000,10
39.000000,80.000000,10
39.000000,77.000000,10
40.000000,74.000000,10
48.000000,69.000000,10
48.000000,70.000000,10
53.000000,75.000000,10
48.000000,69.000000,10
37.000000,92.000000,10
37.000000,89.000000,10
37.000000,82.000000,10
52.000000,74.000000,10
53.000000,75.000000,10
55.000000,77.000000,10
37.000000,88.000000,10
37.000000,82.000000,10
37.000000,85.000000,10
45.000000,66.000000,10
37.000000,85.000000,10
38.000000,91.000000,10
38.000000,80.000000,10
37.000000,87.000000,10
38.000000,76.000000,10
38.000000,86.000000,10
38.000000,80.000000,10
47.000000,69.000000,10
38.000000,90.000000,10
52.000000,73.000000,10
48.000000,69.000000,10
52.000000,73.000000,10
38.000000,89.000000,10
50.000000,71.000000,10
37.000000,89.000000,10
38.000000,90.000000,10
38.000000,78.000000,10
54.000000,76.000000,10
37.000000,98.000000,10
36.000000,83.000000,10
37.000000,76.000000,10
37.000000,97.000000,10
36.000000,85.000000,10
50.000000,69.000000,10
36.000000,87.000000,10
55.000000,75.000000,10
51.000000,71.000000,10
36.000000,99.000000,10
54.000000,73.000000,10
36.000000,96.000000,10
37.000000,98.000000,10
49.000000,67.000000,10
36.000000,98.000000,10
37.000000,98.000000,10
36.000000,78.000000,10
41.000000,70.000000,10
37.000000,96.000000,10
48.000000,68.000000,10
37.000000,96.000000,10
36.000000,87.000000,10
36.000000,78.000000,10
47.000000,67.000000,10
36.000000,99.000000,10
56.000000,77.000000,10
36.000000,84.000000,10
36.000000,95.000000,10
51.000000,69.000000,10
49.000000,68.000000,10
48.000000,67.000000,10
36.000000,95.000000,10
36.000000,85.000000,10
34.000000,82.000000,10
35.000000,77.000000,10
36.000000,76.000000,10
35.000000,85.000000,10
34.000000,80.000000,10
34.000000,83.000000,10
35.000000,87.000000,10
35.000000,82.000000,10
54.000000,71.000000,10
34.000000,79.000000,10
34.000000,81.000000,10
35.000000,86.000000,10
51.000000,67.000000,10
34.000000,85.000000,10
35.000000,92.000000,10
35.000000,80.000000,10
35.000000,86.000000,10
56.000000,75.000000,10
55.000000,73.000000,10
35.000000,77.000000,10
35.000000,84.000000,10
40.000000,71.000000,10
34.000000,80.000000,10
40.000000,70.000000,10
34.000000,87.000000,10
35.000000,83.000000,10
34.000000,83.000000,10
35.000000,96.000000,10
35.000000,88.000000,10
35.000000,77.000000,10
42.000000,68.000000,10
55.000000,73.000000,10
35.000000,81.000000,10
50.000000,67.000000,10
42.000000,68.000000,10
35.000000,80.000000,10
34.000000,84.000000,10
40.000000,71.000000,10
55.000000,72.000000,10
54.000000,69.000000,10
33.000000,78.000000,10
54.000000,68.000000,10
33.000000,82.000000,10
38.000000,72.000000,10
40.000000,69.000000,10
41.000000,68.000000,10
56.000000,71.000000,10
39.000000,70.000000,10
55.000000,70.000000,10
57.000000,75.000000,10
33.000000,85.000000,10
38.000000,72.000000,10
33.000000,86.000000,10
33.000000,86.000000,10
56.000000,72.000000,10
36.000000,75.000000,10
34.000000,77.000000,10
34.000000,90.000000,10
33.000000,78.000000,10
38.000000,72.000000,10
35.000000,76.000000,10
36.000000,74.000000,10
36.000000,74.000000,10
58.000000,78.000000,10
42.000000,66.000000,10
41.000000,68.000000,10
40.000000,68.000000,10
40.000000,68.000000,10
35.000000,76.000000,10
34.000000,89.000000,10
32.000000,78.000000,10
58.000000,77.000000,10
58.000000,77.000000,10
37.000000,71.000000,10
58.000000,74.000000,10
38.000000,70.000000,10
57.000000,73.000000,10
58.000000,72.000000,10
37.000000,71.000000,10
57.000000,72.000000,10
34.000000,75.000000,10
41.000000,66.000000,10
57.000000,70.000000,10
58.000000,71.000000,10
58.000000,71.000000,10
58.000000,77.000000,10
39.000000,68.000000,10
57.000000,69.000000,10
36.000000,72.000000,10
34.000000,75.000000,10
59.000000,75.000000,10
59.000000,72.000000,10
33.000000,75.000000,10
39.000000,67.000000,10
40.000000,65.000000,10
59.000000,76.000000,10
59.000000,82.000000,10
59.000000,83.000000,10
59.000000,71.000000,10
34.000000,73.000000,10
61.000000,75.000000,10
60.000000,70.000000,10
61.000000,73.000000,10
61.000000,75.000000,10
61.000000,76.000000,10
61.000000,75.000000,10
60.000000,91.000000,10
61.000000,76.000000,10
60.000000,71.000000,10
35.000000,71.000000,10
60.000000,86.000000,10
60.000000,85.000000,10
60.000000,71.000000,10
34.000000,72.000000,10
60.000000,83.000000,10
61.000000,76.000000,10
60.000000,88.000000,10
61.000000,78.000000,10
61.000000,74.000000,10
32.000000,75.000000,10
61.000000,70.000000,10
60.000000,76.000000,10
60.000000,84.000000,10
60.000000,88.000000,10
60.000000,96.000000,10
60.000000,99.000000,10
61.000000,88.000000,10
61.000000,89.000000,10
61.000000,83.000000,10
62.000000,73.000000,10
60.000000,95.000000,10
62.000000,83.000000,10
62.000000,71.000000,10
36.000000,69.000000,10
61.000000,90.000000,10
62.000000,71.000000,10
62.000000,76.000000,10
60.000000,98.000000,10
61.000000,82.000000,10
38.000000,66.000000,10
63.000000,77.000000,10
63.000000,76.000000,10
61.000000,96.000000,10
62.000000,88.000000,10
63.000000,80.000000,10
62.000000,85.000000,10
63.000000,80.000000,10
63.000000,79.000000,10
61.000000,95.000000,10
62.000000,88.000000,10
64.000000,71.000000,10
62.000000,95.000000,10
64.000000,74.000000,10
63.000000,82.000000,10
63.000000,86.000000,10
62.000000,94.000000,10
62.000000,98.000000,10
64.000000,77.000000,10
62.000000,70.000000,10
63.000000,91.000000,10
64.000000,78.000000,10
63.000000,95.000000,10
63.000000,97.000000,10
64.000000,82.000000,10
64.000000,82.000000,10
63.000000,99.000000,10
63.000000,99.000000,10
59.000000,69.000000,10
37.000000,67.000000,10
64.000000,89.000000,10
64.000000,89.000000,10
63.000000,70.000000,10
63.000000,70.000000,10
64.000000,93.000000,10
64.000000,70.000000,10
65.000000,72.000000,10
64.000000,94.000000,10
64.000000,95.000000,10
65.000000,70.000000,10
65.000000,70.000000,10
65.000000,70.000000,10
65.000000,76.000000,10
47.000000,66.000000,10
65.000000,77.000000,10
65.000000,81.000000,10
65.000000,81.000000,10
65.000000,83.000000,10
65.000000,84.000000,10
58.000000,68.000000,10
